Fiscal Year,County,Region,Confirmed Victims,Victims
2016,Zavala,8-San Antonio,Not Confirmed,197
2016,Zavala,8-San Antonio,Confirmed Victim,39
2016,Andrews,9-Midland,Not Confirmed,150
2016,Andrews,9-Midland,Confirmed Victim,43
2016,Borden,9-Midland,Confirmed Victim,1
2016,Coke,9-Midland,Not Confirmed,52
2016,Coke,9-Midland,Confirmed Victim,11
2016,Concho,9-Midland,Not Confirmed,20
2016,Concho,9-Midland,Confirmed Victim,9
2016,Crane,9-Midland,Not Confirmed,18
2016,Crane,9-Midland,Confirmed Victim,8
2016,Crockett,9-Midland,Not Confirmed,47
2016,Crockett,9-Midland,Confirmed Victim,20
2016,Dawson,9-Midland,Not Confirmed,194
2016,Dawson,9-Midland,Confirmed Victim,72
2016,Ector,9-Midland,Not Confirmed,1929
2016,Ector,9-Midland,Confirmed Victim,383
2016,Gaines,9-Midland,Not Confirmed,150
2016,Gaines,9-Midland,Confirmed Victim,28
2016,Glasscock,9-Midland,Not Confirmed,1
2016,Howard,9-Midland,Not Confirmed,439
2016,Howard,9-Midland,Confirmed Victim,163
2016,Irion,9-Midland,Not Confirmed,12
2016,Kimble,9-Midland,Not Confirmed,57
2016,Kimble,9-Midland,Confirmed Victim,9
2016,Martin,9-Midland,Not Confirmed,40
2016,Martin,9-Midland,Confirmed Victim,14
2016,Mason,9-Midland,Not Confirmed,40
2016,Mason,9-Midland,Confirmed Victim,5
2016,McCulloch,9-Midland,Not Confirmed,124
2016,McCulloch,9-Midland,Confirmed Victim,37
2016,Menard,9-Midland,Not Confirmed,21
2016,Menard,9-Midland,Confirmed Victim,3
2016,Midland,9-Midland,Not Confirmed,1239
2016,Midland,9-Midland,Confirmed Victim,279
2016,Pecos,9-Midland,Not Confirmed,133
2016,Pecos,9-Midland,Confirmed Victim,38
2016,Reagan,9-Midland,Not Confirmed,35
2016,Reagan,9-Midland,Confirmed Victim,3
2016,Reeves,9-Midland,Not Confirmed,108
2016,Reeves,9-Midland,Confirmed Victim,34
2016,Schleicher,9-Midland,Not Confirmed,22
2016,Schleicher,9-Midland,Confirmed Victim,8
2016,Sterling,9-Midland,Not Confirmed,9
2016,Sterling,9-Midland,Confirmed Victim,5
2016,Sutton,9-Midland,Not Confirmed,38
2016,Sutton,9-Midland,Confirmed Victim,17
2016,Terrell,9-Midland,Not Confirmed,3
2016,Terrell,9-Midland,Confirmed Victim,1
2016,Tom Green,9-Midland,Not Confirmed,1274
2016,Tom Green,9-Midland,Confirmed Victim,297
2016,Upton,9-Midland,Not Confirmed,43
2016,Upton,9-Midland,Confirmed Victim,6
2016,Ward,9-Midland,Not Confirmed,149
2016,Ward,9-Midland,Confirmed Victim,28
2016,Winkler,9-Midland,Not Confirmed,77
2016,Winkler,9-Midland,Confirmed Victim,23
2016,Brewster,10-El Paso,Not Confirmed,70
2016,Brewster,10-El Paso,Confirmed Victim,28
2016,Culberson,10-El Paso,Not Confirmed,35
2016,Culberson,10-El Paso,Confirmed Victim,11
2016,El Paso,10-El Paso,Not Confirmed,5939
2016,El Paso,10-El Paso,Confirmed Victim,2015
2016,Hudspeth,10-El Paso,Not Confirmed,22
2016,Hudspeth,10-El Paso,Confirmed Victim,9
2016,Jeff Davis,10-El Paso,Not Confirmed,15
2016,Jeff Davis,10-El Paso,Confirmed Victim,7
2016,Presidio,10-El Paso,Not Confirmed,35
2016,Presidio,10-El Paso,Confirmed Victim,11
2016,Aransas,11-Edinburg,Not Confirmed,328
2016,Aransas,11-Edinburg,Confirmed Victim,66
2016,Bee,11-Edinburg,Not Confirmed,386
2016,Bee,11-Edinburg,Confirmed Victim,99
2016,Brooks,11-Edinburg,Not Confirmed,147
2016,Brooks,11-Edinburg,Confirmed Victim,40
2016,Cameron,11-Edinburg,Not Confirmed,4006
2016,Cameron,11-Edinburg,Confirmed Victim,1135
2016,Duval,11-Edinburg,Not Confirmed,152
2016,Duval,11-Edinburg,Confirmed Victim,41
2016,Hidalgo,11-Edinburg,Not Confirmed,8176
2016,Hidalgo,11-Edinburg,Confirmed Victim,1361
2016,Jim Hogg,11-Edinburg,Not Confirmed,46
2016,Jim Hogg,11-Edinburg,Confirmed Victim,14
2016,Jim Wells,11-Edinburg,Not Confirmed,581
2016,Jim Wells,11-Edinburg,Confirmed Victim,125
2016,Kenedy,11-Edinburg,Not Confirmed,10
2016,Kleberg,11-Edinburg,Not Confirmed,293
2016,Kleberg,11-Edinburg,Confirmed Victim,70
2016,Live Oak,11-Edinburg,Not Confirmed,106
2016,Live Oak,11-Edinburg,Confirmed Victim,24
2016,McMullen,11-Edinburg,Not Confirmed,12
2016,McMullen,11-Edinburg,Confirmed Victim,2
2016,Nueces,11-Edinburg,Not Confirmed,4092
2016,Nueces,11-Edinburg,Confirmed Victim,1125
2016,Refugio,11-Edinburg,Not Confirmed,83
2016,Refugio,11-Edinburg,Confirmed Victim,20
2016,San Patricio,11-Edinburg,Not Confirmed,892
2016,San Patricio,11-Edinburg,Confirmed Victim,237
2016,Starr,11-Edinburg,Not Confirmed,448
2016,Starr,11-Edinburg,Confirmed Victim,74
2016,Webb,11-Edinburg,Not Confirmed,2190
2016,Webb,11-Edinburg,Confirmed Victim,374
2016,Willacy,11-Edinburg,Not Confirmed,295
2016,Willacy,11-Edinburg,Confirmed Victim,91
2016,Zapata,11-Edinburg,Not Confirmed,170
2016,Zapata,11-Edinburg,Confirmed Victim,37
2016,Out of State,Out of State,Not Confirmed,23
2016,Out of State,Out of State,Confirmed Victim,4
2015,Armstrong,1-Lubbock,Not Confirmed,8
2015,Armstrong,1-Lubbock,Confirmed Victim,3
2015,Bailey,1-Lubbock,Not Confirmed,80
2015,Bailey,1-Lubbock,Confirmed Victim,9
2015,Briscoe,1-Lubbock,Not Confirmed,15
2015,Briscoe,1-Lubbock,Confirmed Victim,4
2015,Carson,1-Lubbock,Not Confirmed,27
2015,Carson,1-Lubbock,Confirmed Victim,14
2015,Castro,1-Lubbock,Not Confirmed,31
2015,Castro,1-Lubbock,Confirmed Victim,11
2015,Childress,1-Lubbock,Not Confirmed,67
2015,Childress,1-Lubbock,Confirmed Victim,17
2015,Cochran,1-Lubbock,Not Confirmed,45
2015,Cochran,1-Lubbock,Confirmed Victim,13
2015,Collingsworth,1-Lubbock,Not Confirmed,47
2015,Collingsworth,1-Lubbock,Confirmed Victim,6
2015,Crosby,1-Lubbock,Not Confirmed,76
2015,Crosby,1-Lubbock,Confirmed Victim,52
2015,Dallam,1-Lubbock,Not Confirmed,94
2015,Dallam,1-Lubbock,Confirmed Victim,34
2015,Deaf Smith,1-Lubbock,Not Confirmed,195
2015,Deaf Smith,1-Lubbock,Confirmed Victim,79
2015,Dickens,1-Lubbock,Not Confirmed,21
2015,Donley,1-Lubbock,Not Confirmed,26
2015,Donley,1-Lubbock,Confirmed Victim,4
2015,Floyd,1-Lubbock,Not Confirmed,46
2015,Floyd,1-Lubbock,Confirmed Victim,31
2015,Garza,1-Lubbock,Not Confirmed,38
2015,Garza,1-Lubbock,Confirmed Victim,20
2015,Gray,1-Lubbock,Not Confirmed,243
2015,Gray,1-Lubbock,Confirmed Victim,93
2015,Hale,1-Lubbock,Not Confirmed,342
2015,Hale,1-Lubbock,Confirmed Victim,172
2015,Hall,1-Lubbock,Not Confirmed,32
2015,Hall,1-Lubbock,Confirmed Victim,15
2015,Hansford,1-Lubbock,Not Confirmed,22
2015,Hansford,1-Lubbock,Confirmed Victim,30
2015,Hartley,1-Lubbock,Not Confirmed,9
2015,Hartley,1-Lubbock,Confirmed Victim,7
2015,Hemphill,1-Lubbock,Not Confirmed,22
2015,Hemphill,1-Lubbock,Confirmed Victim,5
2015,Hockley,1-Lubbock,Not Confirmed,277
2015,Hockley,1-Lubbock,Confirmed Victim,73
2015,Hutchinson,1-Lubbock,Not Confirmed,218
2015,Hutchinson,1-Lubbock,Confirmed Victim,107
2015,Lamb,1-Lubbock,Not Confirmed,200
2015,Lamb,1-Lubbock,Confirmed Victim,52
2015,Lipscomb,1-Lubbock,Not Confirmed,19
2015,Lipscomb,1-Lubbock,Confirmed Victim,2
2015,Lubbock,1-Lubbock,Not Confirmed,3112
2015,Lubbock,1-Lubbock,Confirmed Victim,1138
2015,Lynn,1-Lubbock,Not Confirmed,53
2015,Lynn,1-Lubbock,Confirmed Victim,6
2015,Moore,1-Lubbock,Not Confirmed,242
2015,Moore,1-Lubbock,Confirmed Victim,65
2015,Motley,1-Lubbock,Not Confirmed,7
2015,Motley,1-Lubbock,Confirmed Victim,1
2015,Ochiltree,1-Lubbock,Not Confirmed,76
2015,Ochiltree,1-Lubbock,Confirmed Victim,29
2015,Oldham,1-Lubbock,Not Confirmed,10
2015,Oldham,1-Lubbock,Confirmed Victim,2
2015,Parmer,1-Lubbock,Not Confirmed,36
2015,Parmer,1-Lubbock,Confirmed Victim,18
2015,Potter,1-Lubbock,Not Confirmed,1760
2015,Potter,1-Lubbock,Confirmed Victim,647
2015,Randall,1-Lubbock,Not Confirmed,789
2015,Randall,1-Lubbock,Confirmed Victim,295
2015,Roberts,1-Lubbock,Not Confirmed,1
2015,Roberts,1-Lubbock,Confirmed Victim,1
2015,Sherman,1-Lubbock,Not Confirmed,11
2015,Sherman,1-Lubbock,Confirmed Victim,6
2015,Swisher,1-Lubbock,Not Confirmed,42
2015,Swisher,1-Lubbock,Confirmed Victim,32
2015,Terry,1-Lubbock,Not Confirmed,146
2015,Terry,1-Lubbock,Confirmed Victim,30
2015,Wheeler,1-Lubbock,Not Confirmed,45
2015,Wheeler,1-Lubbock,Confirmed Victim,11
2015,Yoakum,1-Lubbock,Not Confirmed,57
2015,Yoakum,1-Lubbock,Confirmed Victim,15
2015,Archer,2-Abilene,Not Confirmed,57
2015,Archer,2-Abilene,Confirmed Victim,12
2015,Baylor,2-Abilene,Not Confirmed,54
2015,Baylor,2-Abilene,Confirmed Victim,19
2015,Brown,2-Abilene,Not Confirmed,419
2015,Brown,2-Abilene,Confirmed Victim,180
2015,Callahan,2-Abilene,Not Confirmed,169
2015,Callahan,2-Abilene,Confirmed Victim,38
2015,Clay,2-Abilene,Not Confirmed,91
2015,Clay,2-Abilene,Confirmed Victim,25
2015,Coleman,2-Abilene,Not Confirmed,81
2015,Coleman,2-Abilene,Confirmed Victim,41
2015,Comanche,2-Abilene,Not Confirmed,112
2015,Comanche,2-Abilene,Confirmed Victim,34
2015,Cottle,2-Abilene,Not Confirmed,14
2015,Cottle,2-Abilene,Confirmed Victim,8
2015,Eastland,2-Abilene,Not Confirmed,223
2015,Eastland,2-Abilene,Confirmed Victim,67
2015,Fisher,2-Abilene,Not Confirmed,31
2015,Fisher,2-Abilene,Confirmed Victim,23
2015,Foard,2-Abilene,Not Confirmed,7
2015,Foard,2-Abilene,Confirmed Victim,4
2015,Hardeman,2-Abilene,Not Confirmed,33
2015,Hardeman,2-Abilene,Confirmed Victim,29
2015,Haskell,2-Abilene,Not Confirmed,56
2015,Haskell,2-Abilene,Confirmed Victim,12
2015,Jack,2-Abilene,Not Confirmed,87
2015,Jack,2-Abilene,Confirmed Victim,54
2015,Jones,2-Abilene,Not Confirmed,214
2015,Jones,2-Abilene,Confirmed Victim,66
2015,Kent,2-Abilene,Not Confirmed,10
2015,Knox,2-Abilene,Not Confirmed,30
2015,Knox,2-Abilene,Confirmed Victim,9
2015,Mitchell,2-Abilene,Not Confirmed,98
2015,Mitchell,2-Abilene,Confirmed Victim,29
2015,Montague,2-Abilene,Not Confirmed,188
2015,Montague,2-Abilene,Confirmed Victim,158
2015,Nolan,2-Abilene,Not Confirmed,272
2015,Nolan,2-Abilene,Confirmed Victim,86
2015,Runnels,2-Abilene,Not Confirmed,114
2015,Runnels,2-Abilene,Confirmed Victim,45
2015,Scurry,2-Abilene,Not Confirmed,239
2015,Scurry,2-Abilene,Confirmed Victim,71
2015,Shackelford,2-Abilene,Not Confirmed,26
2015,Shackelford,2-Abilene,Confirmed Victim,7
2015,Stephens,2-Abilene,Not Confirmed,126
2015,Stephens,2-Abilene,Confirmed Victim,28
2015,Stonewall,2-Abilene,Not Confirmed,4
2015,Stonewall,2-Abilene,Confirmed Victim,1
2015,Taylor,2-Abilene,Not Confirmed,1976
2015,Taylor,2-Abilene,Confirmed Victim,914
2015,Throckmorton,2-Abilene,Not Confirmed,21
2015,Throckmorton,2-Abilene,Confirmed Victim,5
2015,Wichita,2-Abilene,Not Confirmed,1636
2015,Wichita,2-Abilene,Confirmed Victim,684
2015,Wilbarger,2-Abilene,Not Confirmed,134
2015,Wilbarger,2-Abilene,Confirmed Victim,61
2015,Young,2-Abilene,Not Confirmed,268
2015,Young,2-Abilene,Confirmed Victim,53
2015,Collin,3-Arlington,Not Confirmed,3482
2015,Collin,3-Arlington,Confirmed Victim,1297
2015,Cooke,3-Arlington,Not Confirmed,484
2015,Cooke,3-Arlington,Confirmed Victim,225
2015,Dallas,3-Arlington,Not Confirmed,17382
2015,Dallas,3-Arlington,Confirmed Victim,5847
2015,Denton,3-Arlington,Not Confirmed,4287
2015,Denton,3-Arlington,Confirmed Victim,902
2015,Ellis,3-Arlington,Not Confirmed,1207
2015,Ellis,3-Arlington,Confirmed Victim,444
2015,Erath,3-Arlington,Not Confirmed,247
2015,Erath,3-Arlington,Confirmed Victim,133
2015,Fannin,3-Arlington,Not Confirmed,287
2015,Fannin,3-Arlington,Confirmed Victim,108
2015,Grayson,3-Arlington,Not Confirmed,1368
2015,Grayson,3-Arlington,Confirmed Victim,675
2015,Hood,3-Arlington,Not Confirmed,615
2015,Hood,3-Arlington,Confirmed Victim,277
2015,Hunt,3-Arlington,Not Confirmed,952
2015,Hunt,3-Arlington,Confirmed Victim,357
2015,Johnson,3-Arlington,Not Confirmed,1625
2015,Johnson,3-Arlington,Confirmed Victim,693
2015,Kaufman,3-Arlington,Not Confirmed,844
2015,Kaufman,3-Arlington,Confirmed Victim,289
2015,Navarro,3-Arlington,Not Confirmed,556
2015,Navarro,3-Arlington,Confirmed Victim,95
2015,Palo Pinto,3-Arlington,Not Confirmed,384
2015,Palo Pinto,3-Arlington,Confirmed Victim,239
2015,Parker,3-Arlington,Not Confirmed,1069
2015,Parker,3-Arlington,Confirmed Victim,442
2015,Rockwall,3-Arlington,Not Confirmed,416
2015,Rockwall,3-Arlington,Confirmed Victim,129
2015,Somervell,3-Arlington,Not Confirmed,80
2015,Somervell,3-Arlington,Confirmed Victim,19
2015,Tarrant,3-Arlington,Not Confirmed,16848
2015,Tarrant,3-Arlington,Confirmed Victim,6213
2015,Wise,3-Arlington,Not Confirmed,592
2015,Wise,3-Arlington,Confirmed Victim,187
2015,Anderson,4-Tyler,Not Confirmed,506
2015,Anderson,4-Tyler,Confirmed Victim,214
2015,Bowie,4-Tyler,Not Confirmed,1107
2015,Bowie,4-Tyler,Confirmed Victim,270
2015,Camp,4-Tyler,Not Confirmed,150
2015,Camp,4-Tyler,Confirmed Victim,51
2015,Cass,4-Tyler,Not Confirmed,269
2015,Cass,4-Tyler,Confirmed Victim,96
2015,Cherokee,4-Tyler,Not Confirmed,560
2015,Cherokee,4-Tyler,Confirmed Victim,184
2015,Delta,4-Tyler,Not Confirmed,42
2015,Delta,4-Tyler,Confirmed Victim,12
2015,Franklin,4-Tyler,Not Confirmed,66
2015,Franklin,4-Tyler,Confirmed Victim,43
2015,Gregg,4-Tyler,Not Confirmed,1261
2015,Gregg,4-Tyler,Confirmed Victim,584
2015,Harrison,4-Tyler,Not Confirmed,655
2015,Harrison,4-Tyler,Confirmed Victim,254
2015,Henderson,4-Tyler,Not Confirmed,964
2015,Henderson,4-Tyler,Confirmed Victim,373
2015,Hopkins,4-Tyler,Not Confirmed,440
2015,Hopkins,4-Tyler,Confirmed Victim,123
2015,Lamar,4-Tyler,Not Confirmed,644
2015,Lamar,4-Tyler,Confirmed Victim,242
2015,Marion,4-Tyler,Not Confirmed,146
2015,Marion,4-Tyler,Confirmed Victim,51
2015,Morris,4-Tyler,Not Confirmed,137
2015,Morris,4-Tyler,Confirmed Victim,27
2015,Panola,4-Tyler,Not Confirmed,192
2015,Panola,4-Tyler,Confirmed Victim,100
2015,Rains,4-Tyler,Not Confirmed,93
2015,Rains,4-Tyler,Confirmed Victim,33
2015,Red River,4-Tyler,Not Confirmed,107
2015,Red River,4-Tyler,Confirmed Victim,41
2015,Rusk,4-Tyler,Not Confirmed,491
2015,Rusk,4-Tyler,Confirmed Victim,229
2015,Smith,4-Tyler,Not Confirmed,1784
2015,Smith,4-Tyler,Confirmed Victim,593
2015,Titus,4-Tyler,Not Confirmed,224
2015,Titus,4-Tyler,Confirmed Victim,99
2015,Upshur,4-Tyler,Not Confirmed,422
2015,Upshur,4-Tyler,Confirmed Victim,148
2015,Van Zandt,4-Tyler,Not Confirmed,514
2015,Van Zandt,4-Tyler,Confirmed Victim,182
2015,Wood,4-Tyler,Not Confirmed,364
2015,Wood,4-Tyler,Confirmed Victim,129
2015,Angelina,5-Beaumont,Not Confirmed,1038
2015,Angelina,5-Beaumont,Confirmed Victim,338
2015,Hardin,5-Beaumont,Not Confirmed,550
2015,Hardin,5-Beaumont,Confirmed Victim,143
2015,Houston,5-Beaumont,Not Confirmed,190
2015,Houston,5-Beaumont,Confirmed Victim,120
2015,Jasper,5-Beaumont,Not Confirmed,390
2015,Jasper,5-Beaumont,Confirmed Victim,120
2015,Jefferson,5-Beaumont,Not Confirmed,2703
2015,Jefferson,5-Beaumont,Confirmed Victim,668
2015,Nacogdoches,5-Beaumont,Not Confirmed,512
2015,Nacogdoches,5-Beaumont,Confirmed Victim,157
2015,Newton,5-Beaumont,Not Confirmed,101
2015,Newton,5-Beaumont,Confirmed Victim,23
2015,Orange,5-Beaumont,Not Confirmed,1049
2015,Orange,5-Beaumont,Confirmed Victim,280
2015,Polk,5-Beaumont,Not Confirmed,596
2015,Polk,5-Beaumont,Confirmed Victim,109
2015,Sabine,5-Beaumont,Not Confirmed,93
2015,Sabine,5-Beaumont,Confirmed Victim,34
2015,San Augustine,5-Beaumont,Not Confirmed,78
2015,San Augustine,5-Beaumont,Confirmed Victim,20
2015,San Jacinto,5-Beaumont,Not Confirmed,329
2015,San Jacinto,5-Beaumont,Confirmed Victim,99
2015,Shelby,5-Beaumont,Not Confirmed,238
2015,Shelby,5-Beaumont,Confirmed Victim,90
2015,Trinity,5-Beaumont,Not Confirmed,152
2015,Trinity,5-Beaumont,Confirmed Victim,84
2015,Tyler,5-Beaumont,Not Confirmed,264
2015,Tyler,5-Beaumont,Confirmed Victim,82
2015,Austin,6-Houston,Not Confirmed,231
2015,Austin,6-Houston,Confirmed Victim,36
2015,Brazoria,6-Houston,Not Confirmed,2303
2015,Brazoria,6-Houston,Confirmed Victim,641
2015,Chambers,6-Houston,Not Confirmed,251
2015,Chambers,6-Houston,Confirmed Victim,110
2015,Colorado,6-Houston,Not Confirmed,134
2015,Colorado,6-Houston,Confirmed Victim,35
2015,Fort Bend,6-Houston,Not Confirmed,2756
2015,Fort Bend,6-Houston,Confirmed Victim,670
2015,Galveston,6-Houston,Not Confirmed,2697
2015,Galveston,6-Houston,Confirmed Victim,705
2015,Harris,6-Houston,Not Confirmed,30816
2015,Harris,6-Houston,Confirmed Victim,6360
2015,Liberty,6-Houston,Not Confirmed,781
2015,Liberty,6-Houston,Confirmed Victim,302
2015,Matagorda,6-Houston,Not Confirmed,368
2015,Matagorda,6-Houston,Confirmed Victim,65
2015,Montgomery,6-Houston,Not Confirmed,3706
2015,Montgomery,6-Houston,Confirmed Victim,503
2015,Walker,6-Houston,Not Confirmed,443
2015,Walker,6-Houston,Confirmed Victim,89
2015,Waller,6-Houston,Not Confirmed,328
2015,Waller,6-Houston,Confirmed Victim,75
2015,Wharton,6-Houston,Not Confirmed,375
2015,Wharton,6-Houston,Confirmed Victim,38
2015,Bastrop,7-Austin,Not Confirmed,910
2015,Bastrop,7-Austin,Confirmed Victim,242
2015,Bell,7-Austin,Not Confirmed,4202
2015,Bell,7-Austin,Confirmed Victim,1069
2015,Blanco,7-Austin,Not Confirmed,80
2015,Blanco,7-Austin,Confirmed Victim,23
2015,Bosque,7-Austin,Not Confirmed,167
2015,Bosque,7-Austin,Confirmed Victim,56
2015,Brazos,7-Austin,Not Confirmed,1335
2015,Brazos,7-Austin,Confirmed Victim,378
2015,Burleson,7-Austin,Not Confirmed,156
2015,Burleson,7-Austin,Confirmed Victim,47
2015,Burnet,7-Austin,Not Confirmed,417
2015,Burnet,7-Austin,Confirmed Victim,153
2015,Caldwell,7-Austin,Not Confirmed,424
2015,Caldwell,7-Austin,Confirmed Victim,190
2015,Coryell,7-Austin,Not Confirmed,1017
2015,Coryell,7-Austin,Confirmed Victim,341
2015,Falls,7-Austin,Not Confirmed,184
2015,Falls,7-Austin,Confirmed Victim,53
2015,Fayette,7-Austin,Not Confirmed,168
2015,Fayette,7-Austin,Confirmed Victim,70
2015,Freestone,7-Austin,Not Confirmed,205
2015,Freestone,7-Austin,Confirmed Victim,44
2015,Grimes,7-Austin,Not Confirmed,241
2015,Grimes,7-Austin,Confirmed Victim,66
2015,Hamilton,7-Austin,Not Confirmed,73
2015,Hamilton,7-Austin,Confirmed Victim,19
2015,Hays,7-Austin,Not Confirmed,1224
2015,Hays,7-Austin,Confirmed Victim,465
2015,Hill,7-Austin,Not Confirmed,375
2015,Hill,7-Austin,Confirmed Victim,128
2015,Lampasas,7-Austin,Not Confirmed,254
2015,Lampasas,7-Austin,Confirmed Victim,73
2015,Lee,7-Austin,Not Confirmed,137
2015,Lee,7-Austin,Confirmed Victim,24
2015,Leon,7-Austin,Not Confirmed,195
2015,Leon,7-Austin,Confirmed Victim,22
2015,Limestone,7-Austin,Not Confirmed,281
2015,Limestone,7-Austin,Confirmed Victim,61
2015,Llano,7-Austin,Not Confirmed,210
2015,Llano,7-Austin,Confirmed Victim,82
2015,Madison,7-Austin,Not Confirmed,126
2015,Madison,7-Austin,Confirmed Victim,28
2015,McLennan,7-Austin,Not Confirmed,2745
2015,McLennan,7-Austin,Confirmed Victim,1053
2015,Milam,7-Austin,Not Confirmed,231
2015,Milam,7-Austin,Confirmed Victim,122
2015,Mills,7-Austin,Not Confirmed,50
2015,Mills,7-Austin,Confirmed Victim,15
2015,Robertson,7-Austin,Not Confirmed,161
2015,Robertson,7-Austin,Confirmed Victim,36
2015,San Saba,7-Austin,Not Confirmed,66
2015,San Saba,7-Austin,Confirmed Victim,38
2015,Travis,7-Austin,Not Confirmed,9859
2015,Travis,7-Austin,Confirmed Victim,2495
2015,Washington,7-Austin,Not Confirmed,162
2015,Washington,7-Austin,Confirmed Victim,62
2015,Williamson,7-Austin,Not Confirmed,2445
2015,Williamson,7-Austin,Confirmed Victim,672
2015,Atascosa,8-San Antonio,Not Confirmed,489
2015,Atascosa,8-San Antonio,Confirmed Victim,209
2015,Bandera,8-San Antonio,Not Confirmed,149
2015,Bandera,8-San Antonio,Confirmed Victim,46
2015,Bexar,8-San Antonio,Not Confirmed,18441
2015,Bexar,8-San Antonio,Confirmed Victim,4941
2015,Calhoun,8-San Antonio,Not Confirmed,209
2015,Calhoun,8-San Antonio,Confirmed Victim,52
2015,Comal,8-San Antonio,Not Confirmed,795
2015,Comal,8-San Antonio,Confirmed Victim,489
2015,DeWitt,8-San Antonio,Not Confirmed,217
2015,DeWitt,8-San Antonio,Confirmed Victim,63
2015,Dimmit,8-San Antonio,Not Confirmed,189
2015,Dimmit,8-San Antonio,Confirmed Victim,41
2015,Edwards,8-San Antonio,Not Confirmed,20
2015,Edwards,8-San Antonio,Confirmed Victim,6
2015,Frio,8-San Antonio,Not Confirmed,287
2015,Frio,8-San Antonio,Confirmed Victim,127
2015,Gillespie,8-San Antonio,Not Confirmed,126
2015,Gillespie,8-San Antonio,Confirmed Victim,70
2015,Goliad,8-San Antonio,Not Confirmed,79
2015,Goliad,8-San Antonio,Confirmed Victim,10
2015,Gonzales,8-San Antonio,Not Confirmed,199
2015,Gonzales,8-San Antonio,Confirmed Victim,54
2015,Guadalupe,8-San Antonio,Not Confirmed,1146
2015,Guadalupe,8-San Antonio,Confirmed Victim,393
2015,Jackson,8-San Antonio,Not Confirmed,106
2015,Jackson,8-San Antonio,Confirmed Victim,25
2015,Karnes,8-San Antonio,Not Confirmed,151
2015,Karnes,8-San Antonio,Confirmed Victim,53
2015,Kendall,8-San Antonio,Not Confirmed,184
2015,Kendall,8-San Antonio,Confirmed Victim,43
2015,Kerr,8-San Antonio,Not Confirmed,354
2015,Kerr,8-San Antonio,Confirmed Victim,151
2015,Kinney,8-San Antonio,Not Confirmed,19
2015,Kinney,8-San Antonio,Confirmed Victim,6
2015,La Salle,8-San Antonio,Not Confirmed,88
2015,La Salle,8-San Antonio,Confirmed Victim,27
2015,Lavaca,8-San Antonio,Not Confirmed,130
2015,Lavaca,8-San Antonio,Confirmed Victim,27
2015,Maverick,8-San Antonio,Not Confirmed,343
2015,Maverick,8-San Antonio,Confirmed Victim,30
2015,Medina,8-San Antonio,Not Confirmed,397
2015,Medina,8-San Antonio,Confirmed Victim,77
2015,Real,8-San Antonio,Not Confirmed,35
2015,Real,8-San Antonio,Confirmed Victim,13
2015,Uvalde,8-San Antonio,Not Confirmed,337
2015,Uvalde,8-San Antonio,Confirmed Victim,102
2015,Val Verde,8-San Antonio,Not Confirmed,423
2015,Val Verde,8-San Antonio,Confirmed Victim,56
2015,Victoria,8-San Antonio,Not Confirmed,935
2015,Victoria,8-San Antonio,Confirmed Victim,252
2015,Wilson,8-San Antonio,Not Confirmed,235
2015,Wilson,8-San Antonio,Confirmed Victim,74
2015,Zavala,8-San Antonio,Not Confirmed,201
2015,Zavala,8-San Antonio,Confirmed Victim,61
2015,Andrews,9-Midland,Not Confirmed,192
2015,Andrews,9-Midland,Confirmed Victim,55
2015,Borden,9-Midland,Not Confirmed,3
2015,Coke,9-Midland,Not Confirmed,45
2015,Coke,9-Midland,Confirmed Victim,11
2015,Concho,9-Midland,Not Confirmed,25
2015,Concho,9-Midland,Confirmed Victim,4
2015,Crane,9-Midland,Not Confirmed,26
2015,Crane,9-Midland,Confirmed Victim,17
2015,Crockett,9-Midland,Not Confirmed,48
2015,Crockett,9-Midland,Confirmed Victim,12
2015,Dawson,9-Midland,Not Confirmed,144
2015,Dawson,9-Midland,Confirmed Victim,33
2015,Ector,9-Midland,Not Confirmed,1891
2015,Ector,9-Midland,Confirmed Victim,498
2015,Gaines,9-Midland,Not Confirmed,124
2015,Gaines,9-Midland,Confirmed Victim,34
2015,Glasscock,9-Midland,Not Confirmed,2
2015,Glasscock,9-Midland,Confirmed Victim,2
